CdhD	PF03599.18	386
CDI	PF02234.21	49
CdiA_C	PF18451.3	81
CdiA_C_tRNase	PF18664.3	116
CdiI	PF07262.13	155
CdiI_2	PF18593.3	91
CdiI_3	PF18616.3	95
CdiI_4	PF18624.3	101
CdiI_N	PF18228.3	108
CDK2AP	PF09806.11	217
CDK5_activator	PF03261.17	344
CDKN3	PF05706.14	168
CDO_I	PF05995.14	170
CDP-OH_P_transf	PF01066.23	66
CDP-OH_P_tran_2	PF08009.13	37
CDPS	PF16715.7	220
CDRT4	PF15213.8	137
CDT1	PF08839.13	178
CDT1_C	PF16679.7	96
CDtoxinA	PF03498.16	150
CDV3	PF15359.8	131
CdvA	PF18822.3	123
CE2_N	PF17996.3	110
CEBP1_N	PF16368.7	307
CEBP_ZZ	PF16366.7	58
CECR6_TMEM121	PF14997.8	195
Cecropin	PF00272.21	30
CecR_C	PF09209.13	125
CedA	PF10729.11	77
cEGF	PF12662.9	24
CelD_N	PF02927.16	86
Cellsynth_D	PF03500.15	144
Cellulase	PF00150.20	281
Cellulase-like	PF12876.9	355
Cellulose_synt	PF03552.16	722
CelTOS	PF18659.3	122
CEL_III_C	PF18054.3	154
CemA	PF03040.16	229
Cementoin	PF10511.11	17
CEND1	PF15677.7	147
CENP-B_dimeris	PF09026.12	100
CENP-B_N	PF04218.15	53
CENP-C_C	PF11699.10	85
CENP-C_mid	PF15620.8	263
CENP-F_C_Rb_bdg	PF10490.11	47
CENP-F_leu_zip	PF10473.11	140
CENP-F_N	PF10481.11	304
CENP-H	PF05837.14	116
CENP-I	PF07778.13	515
CENP-K	PF11802.10	264
CENP-L	PF13092.8	162
CENP-M	PF11111.10	174
CENP-N	PF05238.15	415
CENP-O	PF09496.12	209
CENP-P	PF13096.8	177
CENP-Q	PF13094.8	171
CENP-R	PF06729.14	138
CENP-S	PF15630.8	76
CENP-T_C	PF15511.8	108
CENP-T_N	PF16171.7	366
CENP-U	PF13097.8	181
CENP-W	PF15510.8	88
CENP-X	PF09415.12	75
CENP_C_N	PF15622.8	287
Centro_C10orf90	PF17730.3	512
CEP1-DNA_bind	PF09287.12	196
CEP170_C	PF15308.8	682
CEP19	PF14933.8	165
CEP209_CC5	PF16574.7	128
Cep3	PF16846.7	511
CEP44	PF15007.8	127
Cep57_CLD	PF14073.8	178
Cep57_CLD_2	PF14197.8	67
Cep57_MT_bd	PF06657.15	77
CEP63	PF17045.7	268
CEP76-C2	PF15627.8	155
Ceramidase	PF05875.14	258
Ceramidase_alk	PF04734.15	509
Ceramidse_alk_C	PF17048.7	168
Cerato-platanin	PF07249.14	119
CERK_C	PF19280.1	222
CesT	PF05932.15	119
CF222	PF15661.7	648
CfAFP	PF05264.13	137
CFAP298	PF11069.10	97
CFAP54_N	PF14858.8	542
CFAP91	PF14738.8	153
CFC	PF09443.12	35
CFEM	PF05730.13	66
CFIA_Pcf11	PF11526.10	90
CFSR	PF19079.2	49
CFTR_R	PF14396.8	213
CG-1	PF03859.18	116
Cg6151-P	PF10233.11	113
CGGC	PF08821.13	106
CGI-121	PF08617.12	162
Cgr1	PF03879.16	107
CgtA	PF06306.13	347
CH	PF00307.33	109
ChaB	PF06150.14	60
ChaC	PF04752.14	181
CHAD	PF05235.16	227
Chalcone	PF02431.17	203
Chalcone_2	PF16035.7	204
Chalcone_3	PF16036.7	165
Chalcone_N	PF18232.3	102
Chal_sti_synt_C	PF02797.17	151
Chal_sti_synt_N	PF00195.21	225
Channel_Tsx	PF03502.15	244
CHAP	PF05257.18	83
Chaperone_III	PF07824.14	110
ChapFlgA	PF13144.8	122
ChapFlgA_N	PF17656.3	77
ChAPs	PF09295.12	395
CHASE	PF03924.15	188
CHASE2	PF05226.13	249
CHASE3	PF05227.15	138
CHASE4	PF05228.15	136
CHASE5	PF17149.6	108
CHASE6_C	PF17150.6	81
CHASE7	PF17151.6	187
CHASE8	PF17152.6	102
CHASE9	PF17153.6	116
CHAT	PF12770.9	290
CHB_HEX	PF03173.15	159
CHB_HEX_C	PF03174.15	75
CHB_HEX_C_1	PF13290.8	67
CHCH	PF06747.15	35
CHD5	PF04420.16	159
CHDCT2	PF08074.13	146
CHDNT	PF08073.14	54
CheB_methylest	PF01339.19	168
CheC	PF04509.14	38
CheD	PF03975.15	109
CheF-arch	PF04283.14	217
CheR	PF01739.20	195
CheR_N	PF03705.17	53
CheW	PF01584.21	138
CheX	PF13690.8	94
CheY-binding	PF09078.13	63
CheZ	PF04344.15	201
CHGN	PF05679.18	513
Chi-conotoxin	PF16981.7	60
Chibby	PF14645.8	114
ChiC	PF06483.13	174
CHIPS	PF11434.10	91
CHIP_TPR_N	PF18391.3	83
Chisel	PF15355.8	86
ChitinaseA_N	PF08329.12	133
Chitin_bind_1	PF00187.21	38
Chitin_bind_4	PF00379.25	53
Chitin_synth_1	PF01644.19	163
Chitin_synth_1N	PF08407.13	73
Chitin_synth_2	PF03142.17	527
ChiW_Ig_like	PF18683.3	106
ChlamPMP_M	PF07548.13	178
Chlamy_scaf	PF09675.12	107
Chlam_OMP	PF01308.19	393
Chlam_OMP3	PF03503.15	54
Chlam_OMP6	PF03504.15	91
Chlam_PMP	PF02415.19	28
Chlam_vir	PF05475.13	146
ChlI	PF13541.8	121
Chloroa_b-bind	PF00504.23	161
Chlorophyllase	PF07224.13	307
Chlorophyllase2	PF12740.9	254
Chloroplast_duf	PF14476.8	320
Chlorosome_CsmC	PF11098.10	139
Chlorovi_GP_rpt	PF06598.13	34
Chlor_dismutase	PF06778.14	194
CHMI	PF02962.17	125
CholecysA-Rec_N	PF09193.12	47
Choline_bind_1	PF01473.22	19
Choline_bind_2	PF19085.2	38
Choline_bind_3	PF19127.2	48
Choline_kinase	PF01633.22	213
Choline_kin_N	PF04428.16	51
Choline_sulf_C	PF12411.10	53
Choline_transpo	PF04515.14	325
Chol_subst-bind	PF09129.13	321
Chondroitinas_B	PF14592.8	426
Chon_Sulph_att	PF06566.13	250
CHORD	PF04968.14	62
Chordopox_A13L	PF05961.13	69
Chordopox_A15	PF05846.14	90
Chordopox_A20R	PF05941.15	334
Chordopox_A30L	PF06015.14	71
Chordopox_A33R	PF05966.14	186
Chordopox_A35R	PF05989.14	174
Chordopox_E11	PF06138.14	128
Chordopox_G2	PF05796.14	215
Chordopox_G3	PF06129.14	108
Chordopox_L2	PF05803.14	81
Chordopox_RPO7	PF05864.14	63
Chorein_N	PF12624.9	116
Chorion_1	PF01723.18	169
Chorion_2	PF03964.17	103
Chorion_3	PF05387.13	277
Chorion_S16	PF05836.14	108
Chorismate_bind	PF00425.20	256
Chorismate_synt	PF01264.23	328
Chor_lyase	PF04345.15	168
ChpA-C	PF03777.15	57
ChpXY	PF10216.11	352
CHRD	PF07452.14	117
CHRDL_1_2_C	PF19548.1	120
Chromadorea_ALT	PF05535.14	80
Chromate_transp	PF02417.17	157
Chrome_Resist	PF09828.11	132
Chromo	PF00385.26	54
Chromosome_seg	PF13889.8	55
Chromo_2	PF18704.3	68
Chromo_shadow	PF01393.21	52
Chropara_Vmeth	PF19223.2	319
CHS5_N	PF16892.7	48
Chs7	PF12271.10	287
Churchill	PF06573.13	111
ChuX_HutX	PF06228.15	135
CHU_C	PF13585.8	86
ChW	PF07538.13	35
CHZ	PF09649.12	34
CH_2	PF06294.13	96
CI-B14_5a	PF07347.14	95
CIA30	PF08547.14	159
CIAPIN1	PF05093.15	99
Ciart	PF15673.7	278
CID	PF04818.15	121
Cid2	PF09774.11	160
CIDE-N	PF02017.17	76
CIDR1_gamma	PF18562.3	52
CID_GANP	PF16766.7	71
CIF	PF16374.7	136
cIII	PF08134.13	37
CIMR	PF00878.20	143
CinA	PF02464.19	155
CinA_KH	PF18146.3	73
CiPC	PF15800.7	338
Circo_capsid	PF02443.17	235
Cir_Bir_Yir	PF06022.13	258
Cir_N	PF10197.11	37
CIS_spike_tip	PF19267.1	141
CIS_TMP	PF19268.1	461
CIS_tube	PF19266.1	161
CITED	PF04487.14	213
CitF	PF04223.14	466
CitG	PF01874.18	285
CitMHS	PF03600.18	296
CitMHS_2	PF16980.7	449
Citrate_bind	PF16114.7	178
Citrate_ly_lig	PF08218.13	182
Citrate_synt	PF00285.23	360
Citrus_P18	PF05520.13	167
CitT	PF12431.10	30
CitX	PF03802.16	165
CK1gamma_C	PF12605.10	99
CK2S	PF15011.8	161
CKAP2_C	PF15297.8	348
CKI	PF17500.4	96
CKS	PF01111.21	68
CK_II_beta	PF01214.20	182
CLAG	PF03805.15	1286
CLAMP	PF14769.8	99
CLASP_N	PF12348.10	227
Class_IIIsignal	PF04021.14	27
Clathrin	PF00637.22	143
Clathrin-link	PF09268.12	24
Clathrin_bdg	PF15045.8	80
Clathrin_H_link	PF13838.8	66
Clathrin_lg_ch	PF01086.19	227
Clathrin_propel	PF01394.22	37
Clat_adaptor_s	PF01217.22	142
Claudin_2	PF13903.8	193
Claudin_3	PF06653.13	165
Clavanin	PF05452.13	80
Clc-like	PF07062.14	212
CLCA	PF08434.13	266
Cleaved_Adhesin	PF07675.13	174
CLEC16A_C	PF19439.1	766
Clenterotox	PF03505.16	197
Clink	PF19411.1	141
CLIP	PF12032.10	55
CLIP1_ZNF	PF16641.7	17
CLIP_1	PF18322.3	53
CLIP_SPH_mas	PF18398.3	33
CLIP_SPH_Scar	PF18399.3	66
CLLAC	PF15675.7	30
CLN3	PF02487.19	393
CLN5	PF15014.8	302
CLN6	PF15156.8	280
Cloacin	PF03515.16	277
Cloacin_immun	PF03513.16	80
Closter_coat	PF01785.19	189
Clostridium_P47	PF06597.13	461
Clp1	PF06807.16	117
CLP1_N	PF16573.7	92
CLP1_P	PF16575.7	188
ClpB_D2-small	PF10431.11	81
ClpS	PF02617.19	80
CLPTM1	PF05602.14	433
Clp_N	PF02861.22	53
CLP_protease	PF00574.25	182
Clr2	PF10383.11	143
Clr2_transil	PF16761.7	68
Clr5	PF14420.8	54
CLSTN_C	PF19699.1	354
CLTH	PF10607.11	150
CLU	PF13236.8	225
Cluap1	PF10234.11	268
Clusterin	PF01093.19	428
CLU_N	PF15044.8	79
CLZ	PF16526.7	71
CM1	PF03026.17	235
CM2	PF03021.16	139
CMAS	PF02353.22	273
Cmc1	PF08583.12	70
CmcI	PF04989.14	206
CMD	PF02627.22	85
CmlA_N	PF18456.3	232
Cmr7A	PF19021.2	197
CMS1	PF14617.8	252
CMV_1a	PF12467.10	169
CMV_1a_C	PF12503.10	84
CMV_US	PF08001.13	251
Cmyb_C	PF09316.12	157
CM_1	PF07736.13	117
CM_2	PF01817.23	75
Cm_res_leader	PF08077.13	17
Cna_B	PF05738.15	90
Cnd1	PF12717.9	162
Cnd1_N	PF12922.9	166
Cnd2	PF05786.16	776
Cnd3	PF12719.9	292
CNDH2_C	PF16858.7	295
CNDH2_M	PF16869.7	139
CNDH2_N	PF06278.13	117
CNF1	PF05785.14	286
CNH	PF00780.24	258
Cnl2_NKP2	PF09447.12	65
cNMPbd_u2	PF16643.7	155
cNMP_binding	PF00027.31	89
Cnn_1N	PF07989.13	73
CNOT11	PF10155.11	125
CNOT1_CAF1_bind	PF16415.7	225
CNOT1_HEAT	PF16418.7	150
CNOT1_HEAT_N	PF16419.7	229
CNOT1_TTP_bind	PF16417.7	189
CNP1	PF08750.13	135
CNPase	PF05881.14	236
CNP_C_terminal	PF17839.3	108
CNRIP1	PF15043.8	157
CnrY	PF17524.4	95
CNTF	PF01110.19	194
CNV-Replicase_N	PF16688.7	108
CN_hydrolase	PF00795.24	261
Coa1	PF08695.12	117
COA2	PF17051.7	86
CoaE	PF01121.22	180
Coagulase	PF08764.12	279
Coagulin	PF02035.17	174
Coatamer_beta_C	PF07718.14	140
Coatomer_b_Cpla	PF14806.8	128
Coatomer_E	PF04733.16	290
Coatomer_g_Cpla	PF16381.7	115
Coatomer_WDAD	PF04053.16	445
Coat_F	PF07875.14	63
Coat_X	PF07552.13	58
CoA_binding	PF02629.21	96
CoA_binding_2	PF13380.8	116
CoA_binding_3	PF13727.8	175
CoA_trans	PF01144.25	217
CoA_transf_3	PF02515.19	367
Cobalamin_bind	PF01122.21	321
CobA_CobO_BtuR	PF02572.17	172
CobD_Cbib	PF03186.15	277
Cobl	PF09469.12	92
CobN-Mg_chel	PF02514.18	1092
COBRA	PF04833.17	165
COBRA1	PF06209.15	346
CobS	PF02654.17	205
CobS_N	PF12556.10	34
CobT	PF06213.14	277
CobT_C	PF11775.10	219
CobU	PF02283.18	170
cobW	PF02492.21	179
CobW_C	PF07683.16	94
Cob_adeno_trans	PF01923.20	170
Codanin-1_C	PF15296.8	120
CODH_A_N	PF18537.3	83
CodY	PF06018.16	177
COE1_DBD	PF16422.7	231
COE1_HLH	PF16423.7	44
COesterase	PF00135.30	515
Cofac_haem_bdg	PF04187.15	213
CofC	PF01983.18	217
CofD	PF01933.20	294
CofH_C	PF19288.1	125
Cofilin_ADF	PF00241.22	125
COG2	PF06148.13	133
COG4	PF08318.14	345
COG5	PF10392.11	132
COG6	PF06419.13	626
COG7	PF10191.11	772
Cohesin	PF00963.20	139
Cohesin_HEAT	PF12765.9	42
Cohesin_load	PF10345.11	597
CoiA	PF06054.13	377
Coiled	PF05710.14	91
Coiled-coil_56	PF09813.11	101
Coilin_N	PF15862.7	136
Coleoptericin	PF06286.13	143
COLFI	PF01410.20	233
ColG_sub	PF18496.3	117
Colicin	PF01024.21	185
Colicin-DNase	PF12639.9	96
Colicin_D	PF11429.10	85
Colicin_E5	PF12106.10	88
Colicin_Ia	PF11504.10	72
Colicin_im	PF03857.15	138
Colicin_immun	PF09204.12	88
Colicin_M	PF14859.8	270
Colicin_Pyocin	PF01320.20	82
Colicin_V	PF02674.18	144
Colipase	PF01114.20	40
Colipase-like	PF15083.8	89
Colipase_C	PF02740.16	44
Collagen	PF01391.20	60
Collagen_bind	PF05737.14	131
Collagen_bind_2	PF12904.9	92
Collagen_mid	PF15984.7	198
Collagen_trimer	PF20010.1	49
Collar	PF07484.14	57
Collectrin	PF16959.7	154
Col_cuticle_N	PF01484.19	50
ComA	PF02679.17	243
ComC	PF03047.16	31
ComFB	PF10719.11	83
ComGF	PF15980.7	99
ComGG	PF14173.8	95
ComJ	PF11033.10	122
ComK	PF06338.13	152
Comm	PF15957.7	118
COMMD1_N	PF17221.5	102
COMM_domain	PF07258.16	64
Como_LCP	PF02247.18	373
Como_SCP	PF02248.18	183
COMP	PF11598.10	45
COMPASS-Shg1	PF05205.14	102
Competence	PF03772.18	271
CompInhib_SCIN	PF11546.10	114
Complex1_30kDa	PF00329.21	121
Complex1_49kDa	PF00346.21	271
Complex1_51K	PF01512.19	152
Complex1_LYR	PF05347.17	59
Complex1_LYR_1	PF13232.8	97
Complex1_LYR_2	PF13233.8	82
ComP_DUS	PF16732.7	87
ComR_TPR	PF18710.3	222
ComS	PF17584.4	44
ComX	PF05952.14	55
ComZ	PF10815.10	55
Com_YlbF	PF06133.13	105
Con-6	PF10346.11	34
Condensation	PF00668.22	457
Condensin2nSMC	PF12422.10	149
Connexin	PF00029.21	228
Connexin40_C	PF16791.7	106
Connexin43	PF03508.15	79
Connexin50	PF03509.16	66
Conotoxin	PF02950.19	75
Conotoxin_I2	PF17557.4	38
Consortin_C	PF15281.8	113
Cons_hypoth698	PF03601.16	305
Cons_hypoth95	PF03602.17	182
CooC_C	PF15976.7	93
COOH-NH2_lig	PF14395.8	253
CooT	PF10133.11	60
COP-gamma_platf	PF08752.12	152
COP23	PF14218.8	138
CopB	PF05275.13	208
CopC	PF04234.14	92
CopD	PF05425.15	105
CopG_antitoxin	PF12441.10	79
COPIIcoated_ERV	PF07970.14	228
Copine	PF07002.18	218
COPI_assoc	PF08507.12	130
COPI_C	PF06957.13	406
CopK	PF11525.10	70
Copper-bind	PF00127.22	99
Copper-fist	PF00649.20	39
COPR5	PF15340.8	150
Coprogen_oxidas	PF01218.20	303
Coq4	PF05019.15	221
COQ7	PF03232.15	172
COQ9	PF08511.13	77
COR	PF16095.7	194
Cor1	PF04803.14	132
CorA	PF01544.20	292
Corazonin	PF17308.4	134
CorC_HlyC	PF03471.19	81
Cornichon	PF03311.16	122
Cornifin	PF02389.17	135
Coronavirus_5	PF05528.13	82
Corona_3	PF04694.14	59
Corona_5a	PF06336.13	64
Corona_6B_7B	PF03262.15	206
Corona_7	PF02398.18	101
Corona_I	PF03187.16	207
Corona_NS1	PF06145.13	29
Corona_NS12-7	PF04753.14	109
Corona_NS2A	PF05213.14	252
Corona_NS3b	PF03053.16	226
Corona_NS4	PF03905.15	45
CortBP2	PF09727.11	188
Cortex-I_coil	PF09304.12	107
Cortexin	PF11057.10	76
COS	PF18568.3	52
Costars	PF14705.8	76
CotE	PF10628.11	177
CotH	PF08757.13	321
CotJA	PF11007.10	35
CotJB	PF12652.9	76
Couple_hipA	PF13657.8	99
CoV_E	PF02723.16	76
CoV_ExoN	PF06471.14	513
CoV_M	PF01635.20	208
CoV_Methyltr_2	PF06460.14	299
CoV_NSP10	PF09401.12	122
CoV_NSP15_C	PF19215.2	154
CoV_NSP15_M	PF19216.2	119
CoV_NSP15_N	PF19219.2	61
CoV_NSP2_C	PF19212.2	157
CoV_NSP2_N	PF19211.2	201
CoV_NSP3_C	PF19218.2	459
CoV_NSP4_C	PF16348.7	96
CoV_NSP4_N	PF19217.2	352
CoV_NSP6	PF19213.2	268
CoV_NSP7	PF08716.12	83
CoV_NSP8	PF08717.12	197
CoV_NSP9	PF08710.12	111
CoV_nucleocap	PF00937.20	342
CoV_peptidase	PF08715.12	320
CoV_RPol_N	PF06478.15	350
CoV_S1	PF01600.18	411
CoV_S1_C	PF19209.2	58
CoV_S2	PF01601.18	521
CoV_S2_C	PF19214.2	42
COX1	PF00115.22	432
COX14	PF14880.8	59
COX15-CtaA	PF02628.17	323
COX16	PF14138.8	79
COX17	PF05051.15	48
COX2	PF00116.22	120
COX2-transmemb	PF09125.12	38
COX2_TM	PF02790.17	89
COX3	PF00510.20	258
COX4	PF02936.16	138
COX4_pro	PF03626.16	72
COX4_pro_2	PF07835.14	46
COX5A	PF02284.18	103
COX5B	PF01215.21	129
COX6A	PF02046.17	112
COX6B	PF02297.19	76
COX6C	PF02937.17	70
COX7a	PF02238.17	53
COX7B	PF05392.13	78
COX7C	PF02935.18	64
COX8	PF02285.17	43
COXG	PF06240.15	140
CoxIIa	PF08113.13	33
COX_ARM	PF06481.16	46
Co_AT_N	PF12557.10	26
CO_deh_flav_C	PF03450.19	102
CO_dh	PF02552.18	168
CP12	PF02672.17	70
CP2	PF04516.17	230
CpcD	PF01383.23	55
CPCFC	PF17223.5	17
CPDase	PF07823.13	199
CpeS	PF09367.12	170
CpeT	PF06206.13	181
CPG4	PF15481.8	94
CpG_bind_C	PF12269.10	235
CPL	PF08144.13	143
cPLA2_C2	PF18695.3	111
Cpn10	PF00166.23	93
Cpn60_TCP1	PF00118.26	491
CPP1-like	PF11833.10	198
CppA_C	PF14507.8	102
CppA_N	PF14506.8	124
CPSase_L_D2	PF02786.19	211
CPSase_L_D3	PF02787.21	81
CPSase_sm_chain	PF00988.24	125
CpsB_CapC	PF19567.1	234
CPSF100_C	PF13299.8	170
CPSF73-100_C	PF11718.10	217
CPSF_A	PF03178.17	324
CPT	PF07931.14	172
Cpta_toxin	PF07254.14	130
CPT_N	PF16484.7	47
CPV_Polyhedrin	PF17515.4	241
CPW_WPC	PF09717.12	59
CpxA_peri	PF16527.7	134
CpXC	PF14353.8	118
CPxCG_zf	PF19769.1	183
cpYpsA	PF12694.9	146
CP_ATPgrasp_1	PF04174.15	332
CP_ATPgrasp_2	PF14403.8	375
CR6_interact	PF10147.11	204
CRA	PF06589.13	134
CRAL_TRIO	PF00650.22	156
CRAL_TRIO_2	PF13716.8	139
CRAL_TRIO_N	PF03765.17	54
CRAM_rpt	PF07016.13	22
CRA_rpt	PF07046.13	42
CRCB	PF02537.17	93
CRC_subunit	PF08624.12	135
CreA	PF05981.14	131
Creatinase_N	PF01321.20	130
Creatinase_N_2	PF16189.7	161
Creatininase	PF02633.16	238
Creb_binding	PF09030.12	111
CreD	PF06123.14	427
Cren7	PF11520.10	58
CREPT	PF16566.7	147
CReP_N	PF10472.11	411
Crescentin	PF19220.2	401
CRF	PF00473.19	38
CRF-BP	PF05428.13	307
CRF1	PF10380.11	113
CrgA	PF06781.14	89
CRIC_ras_sig	PF10534.11	93
CRIM	PF16978.7	140
CRIM1_C	PF19442.1	130
Crinivirus_P26	PF07416.13	227
Crinkler	PF20147.1	104
Cript	PF10235.11	88
Crisp	PF08562.12	55
CRISPR_assoc	PF08798.13	228
CRISPR_Cas2	PF09827.11	74
CRISPR_Cas6	PF10040.11	86
CRISPR_Cas6_N	PF19308.1	148
CRISPR_Cas9_WED	PF18061.3	127
CRISPR_Cse1	PF09481.12	453
CRISPR_Cse2	PF09485.12	138
Crl	PF07417.14	128
CRM1_C	PF08767.13	321
CRM1_repeat	PF18777.3	37
CRM1_repeat_2	PF18784.3	68
CRM1_repeat_3	PF18787.3	51
Cro	PF09048.12	59
Croc_4	PF17691.3	131
Crp	PF00325.22	32
CRPA	PF05745.13	150
CRPV_capsid	PF08762.12	199
Crr6	PF08847.13	150
CRR7	PF12095.10	84
CRS1_YhbY	PF01985.23	84
CRT-like	PF08627.12	336
CRT10	PF08728.12	712
CrtC	PF07143.13	164
CrtO	PF18927.2	123
Crust_neurohorm	PF01147.19	67
Crust_neuro_H	PF03858.15	41
Cry1Ac_D5	PF17997.3	173
CryBP1	PF07029.13	164
Cryptochrome_C	PF12546.10	121
Crystall	PF00030.21	82
Crystallin	PF00525.20	56
Crystall_2	PF09076.12	70
Crystall_3	PF08964.12	86
Crystall_4	PF17945.3	90
CS	PF04969.18	78
Csa1	PF06023.14	292
CsbD	PF05532.14	53
Csc2	PF18320.3	298
CSD	PF00313.24	66
CSD2	PF17876.3	74
Csd3_N	PF18059.3	83
Csd3_N2	PF19425.1	122
Cse1	PF08506.12	370
CSF-1	PF05337.13	140
CSG2	PF16965.7	397
CsgA	PF17334.4	83
CsgE	PF10627.11	105
CsgF	PF10614.11	132
CsgG	PF03783.16	211
CshA_NR2	PF18651.3	269
CshA_repeat	PF19076.2	104
CsiD	PF08943.12	294
CsiV	PF10972.10	228
Csm1	PF12539.10	84
Csm1_B	PF18211.3	94
Csm1_N	PF18504.3	70
CSM2	PF16834.7	202
Csm2_III-A	PF03750.15	115
Csm4_C	PF17953.3	91
CSN4_RPN5_eIF3a	PF18420.3	42
CSN5_C	PF18323.3	89
CSN7a_helixI	PF18392.3	50
CSN8_PSD8_EIF3K	PF10075.11	144
CsoS2_M	PF12288.10	421
CsoSCA	PF08936.12	455
CspB_prodomain	PF18425.3	89
CsrA	PF02599.18	53
CSRNP_N	PF16019.7	219
CSS-motif	PF12792.9	209
CssAB	PF16831.7	129
CST-I	PF06002.14	293
CstA	PF02554.16	377
CstA_5TM	PF13722.8	117
CSTF1_dimer	PF16699.7	57
CSTF2_hinge	PF14327.8	81
CSTF_C	PF14304.8	41
CT47	PF15623.8	282
CtaG_Cox11	PF04442.16	149
CTC1	PF15489.8	1139
CTC1_2	PF15491.8	291
CTD	PF12815.9	71
Ctf8	PF09696.12	144
CTF_NFI	PF00859.20	288
Cthe_2159	PF14262.8	262
CTI	PF06934.13	692
CtIP_N	PF10482.11	120
CTK3	PF12243.10	123
CTK3_C	PF12350.10	69
CtnDOT_TraJ	PF07863.13	66
CTNNB1_binding	PF08347.13	204
CTNNBL	PF08216.13	104
CTP-dep_RFKase	PF01982.18	121
CTP_synth_N	PF06418.16	266
CTP_transf_1	PF01148.22	265
CTP_transf_3	PF02348.21	221
CTP_transf_like	PF01467.28	143
Ctr	PF04145.17	150
CtsR	PF05848.13	72
CtsR_C	PF17727.3	72
CttA_N	PF18244.3	71
CTU2	PF10288.11	111
CTV_P13	PF06922.13	119
CTV_P23	PF04808.14	209
CTV_P33	PF07184.13	303
CTV_P6	PF06706.13	51
CTXphi_pIII-N1	PF16710.7	111
CTX_RstB	PF07459.13	90
CT_A_B	PF02626.17	264
CT_C_D	PF02682.18	202
Cu	PF17563.4	27
Cu-binding_MopE	PF11617.10	30
Cu-oxidase	PF00394.24	159
Cu-oxidase_2	PF07731.16	137
Cu-oxidase_3	PF07732.17	119
Cu-oxidase_4	PF02578.17	236
Cu2_monooxygen	PF01082.22	131
Cu2_monoox_C	PF03712.17	157
CUB	PF00431.22	110
CUB_2	PF02408.22	120
Cucumopine_C	PF18631.3	141
Cucumo_2B	PF03263.15	105
Cucumo_coat	PF00760.20	170
CUE	PF02845.18	42
Cue1_U7BR	PF18499.3	52
Cul7	PF11515.10	78
Cullin	PF00888.24	619
Cullin_binding	PF03556.17	120
Cullin_Nedd8	PF10557.11	63
CUPID	PF11819.10	136
Cupin_1	PF00190.24	151
Cupin_2	PF07883.13	71
Cupin_3	PF05899.14	74
Cupin_4	PF08007.14	319
Cupin_5	PF06172.13	141
Cupin_6	PF12852.9	184
Cupin_7	PF12973.9	91
Cupin_8	PF13621.8	254
Cupredoxin_1	PF13473.8	104
Curlin_rpt	PF07012.14	34
Curto_V2	PF07325.13	126
Curto_V3	PF07436.13	87
CusB_dom_1	PF00529.22	80
CusF_Ec	PF11604.10	68
CUT	PF02376.17	79
Cut12	PF11500.10	146
Cut8	PF08559.12	244
CutA1	PF03091.17	99
CutC	PF03932.16	202
Cuticle_1	PF08140.13	40
Cuticle_2	PF08184.13	59
Cuticle_3	PF11018.10	182
Cuticle_4	PF15955.7	81
Cutinase	PF01083.24	178
CUTL	PF16557.7	72
Cu_amine_oxid	PF01179.22	407
Cu_amine_oxidN1	PF07833.13	94
Cu_amine_oxidN2	PF02727.18	87
Cu_amine_oxidN3	PF02728.18	100
Cu_bind_CorA	PF18252.3	175
Cu_bind_like	PF02298.19	84
CvfB_WH	PF17783.3	58
CVNH	PF08881.12	101
CWC25	PF12542.10	101
cwf18	PF08315.14	139
cwf21	PF08312.14	44
CwfJ_C_1	PF04677.17	122
CwfJ_C_2	PF04676.16	99
Cwf_Cwc_15	PF04889.14	247
CwsA	PF10814.10	133
CW_7	PF08230.13	40
CW_binding_2	PF04122.14	69
CX	PF01705.21	59
CX9C	PF16860.7	44
CxC1	PF18802.3	104
CxC2	PF18803.3	107
CxC3	PF18804.3	113
CxC4	PF18717.3	130
CxC5	PF18718.3	117
CxC6	PF18721.3	66
CxC7	PF18866.3	64
CXCL17	PF15211.8	89
CXCR4_N	PF12109.10	33
CXCXC	PF03128.16	13
CxxCxxCC	PF03692.17	85
Cyanate_lyase	PF02560.16	69
Cyanophycin_syn	PF18921.2	115
Cybc1_Eros	PF15169.8	184
CybS	PF05328.14	133
Cyc-maltodext_C	PF10438.11	76
Cyc-maltodext_N	PF09087.13	88
Cyclase	PF04199.15	135
Cyclase_polyket	PF04673.14	104
Cyclin	PF08613.13	161
Cyclin_C	PF02984.21	119
Cyclin_C_2	PF16899.7	105
Cyclin_D1_bind	PF12014.10	153
Cyclin_N	PF00134.25	127
Cyclin_N2	PF16500.7	117
Cyclophil_like	PF04126.15	119
Cyclophil_like2	PF18050.3	115
Cyclotide	PF03784.15	30
Cyd_oper_YbgE	PF09600.12	79
CYLD_phos_site	PF16607.7	165
Cylicin_N	PF15241.8	107
CymA	PF16941.7	341
Cypo_polyhedrin	PF05865.13	248
CyRPA	PF18638.3	315
CysA_C_terminal	PF17850.3	43
CysG_dimeriser	PF10414.11	58
Cystatin	PF00031.23	92
CYSTM	PF12734.9	42
Cys_box	PF17869.3	82
Cys_knot	PF00007.24	105
Cys_Knot_tox	PF17486.4	70
Cys_Met_Meta_PP	PF01053.22	382
Cys_rich_CPCC	PF14206.8	75
Cys_rich_CPXG	PF14255.8	52
Cys_rich_CWC	PF14375.8	50
